Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST
EC,23/01/2021,Stockport,Boreham Wood,1,1,D,1,0,H,2.22,3.55,3.14,1-0,1-1,0,0,0,0
EC,23/01/2021,Sutton,Eastleigh,3,0,H,2,0,H,2.04,3.5,3.65,2-0,3-0,0,0,0,0
EC,23/01/2021,Wealdstone,Aldershot,3,4,A,2,3,A,2.71,3.6,2.48,2-3,3-4,0,0,0,0
EC,23/01/2021,Weymouth,Hartlepool,1,0,H,1,0,H,4.73,3.71,1.75,1-0,1-0,0,0,0,0
EC,23/01/2021,Woking,Maidenhead,0,0,D,0,0,D,2.14,3.5,3.36,0-0,0-0,0,0,0,0
EC,26/01/2021,Torquay,Sutton,0,0,D,0,0,D,2.21,3.32,3.37,0-0,0-0,0,0,0,0
EC,26/01/2021,Wrexham,Halifax,0,0,D,0,0,D,2.82,3.28,2.6,0-0,0-0,0,0,0,0
EC,26/01/2021,Aldershot,Weymouth,0,2,A,0,2,A,1.47,4.63,6.3,0-2,0-2,0,0,0,0
EC,26/01/2021,Altrincham,Wealdstone,2,0,H,1,0,H,1.74,4.04,4.3,1-0,2-0,0,0,0,0
EC,26/01/2021,Boreham Wood,Chesterfield,0,0,D,0,0,D,2.45,3.3,2.95,0-0,0-0,0,0,0,0
EC,26/01/2021,Bromley,Woking,2,2,D,1,0,H,2.34,3.43,3.02,1-0,2-2,0,0,0,0
EC,26/01/2021,Dover Athletic,Barnet,3,1,H,3,0,H,2.42,3.67,2.75,3-0,3-1,0,0,0,0
EC,26/01/2021,Eastleigh,Dag and Red,3,0,H,1,0,H,2.65,3.46,2.61,1-0,3-0,0,0,0,0
EC,27/01/2021,Maidenhead,Yeovil,4,2,H,1,1,D,,,,1-1,4-2,0,0,0,0
EC,27/01/2021,Notts County,Solihull,2,0,H,0,0,D,,,,0-0,2-0,0,0,0,0
EC,30/01/2021,Barnet,Torquay,0,2,A,0,1,A,5.09,4.26,1.6,0-1,0-2,0,0,0,0
EC,30/01/2021,Boreham Wood,Eastleigh,1,2,A,1,0,H,1.88,3.94,3.76,1-0,1-2,0,0,0,0
EC,30/01/2021,Dag and Red,Chesterfield,2,2,D,1,2,A,2.71,3.7,2.44,1-2,2-2,0,0,0,0
EC,30/01/2021,Halifax,Maidenhead,2,3,A,1,2,A,2.09,3.29,3.73,1-2,2-3,0,0,0,0
EC,30/01/2021,Hartlepool,Sutton,1,0,H,0,0,D,2.68,3.02,2.9,0-0,1-0,0,0,0,0
EC,30/01/2021,Kings Lynn,Wrexham,0,2,A,0,2,A,2.97,3.89,2.19,0-2,0-2,0,0,0,0
EC,30/01/2021,Weymouth,Notts County,0,1,A,0,0,D,7.16,4.49,1.44,0-0,0-1,0,0,0,0
EC,30/01/2021,Woking,Stockport,1,4,A,0,3,A,3.37,3.43,2.17,0-3,1-4,0,0,0,0
EC,30/01/2021,Yeovil,Dover Athletic,3,1,H,1,1,D,1.64,4.13,4.93,1-1,3-1,0,0,0,0
EC,30/01/2021,Bromley,Aldershot,2,0,H,1,0,H,2.19,4,2.91,1-0,2-0,0,0,0,0
EC,02/02/2021,Aldershot,Barnet,2,1,H,0,0,D,1.73,4.03,4.4,0-0,2-1,0,0,0,0
EC,02/02/2021,Eastleigh,Wrexham,1,1,D,0,1,A,2.47,3.35,2.93,0-1,1-1,0,0,0,0
EC,02/02/2021,Stockport,Sutton,0,2,A,0,1,A,2.07,3.5,3.61,0-1,0-2,0,0,0,0
EC,02/02/2021,Boreham Wood,Weymouth,1,0,H,0,0,D,1.68,3.76,5.12,0-0,1-0,0,0,0,0
EC,02/02/2021,Torquay,Altrincham,1,2,A,1,2,A,1.71,3.68,5.09,1-2,1-2,0,0,0,0
EC,06/02/2021,Eastleigh,Solihull,1,1,D,1,0,H,2.38,3.42,2.97,1-0,1-1,0,0,0,0
EC,06/02/2021,Maidenhead,Boreham Wood,0,1,A,0,0,D,2.92,3.79,2.25,0-0,0-1,0,0,0,0
EC,06/02/2021,Weymouth,Bromley,2,1,H,2,1,H,3.53,3.46,2.04,2-1,2-1,0,0,0,0
EC,06/02/2021,Wrexham,Dag and Red,2,2,D,1,0,H,2.32,2.99,3.53,1-0,2-2,0,0,0,0
EC,06/02/2021,Stockport,Yeovil,1,0,H,1,0,H,2.03,3.79,3.4,1-0,1-0,0,0,0,0
EC,09/02/2021,Hartlepool,Solihull,2,0,H,1,0,H,1.97,3.66,3.69,1-0,2-0,0,0,0,0
EC,09/02/2021,Notts County,Dag and Red,3,1,H,3,0,H,1.78,3.4,5.18,3-0,3-1,0,0,0,0
EC,09/02/2021,Eastleigh,Yeovil,1,0,H,1,0,H,2.86,3.36,2.49,1-0,1-0,0,0,0,0
EC,09/02/2021,Altrincham,Wrexham,1,2,A,0,1,A,3,3.12,2.57,0-1,1-2,0,0,0,0
EC,09/02/2021,Bromley,Kings Lynn,2,0,H,1,0,H,1.86,3.49,4.34,1-0,2-0,0,0,0,0
EC,09/02/2021,Torquay,Wealdstone,1,1,D,0,1,A,1.48,5,5.7,0-1,1-1,0,0,0,0
EC,13/02/2021,Stockport,Aldershot,0,0,D,0,0,D,1.84,3.15,5.17,0-0,0-0,0,0,0,0
EC,13/02/2021,Sutton,Boreham Wood,2,0,H,1,0,H,,,,1-0,2-0,0,0,0,0
EC,13/02/2021,Yeovil,Altrincham,2,0,H,0,0,D,2.17,3.81,3.05,0-0,2-0,0,0,0,0
EC,16/02/2021,Eastleigh,Hartlepool,2,1,H,2,0,H,3,3.5,2.35,2-0,2-1,0,0,0,0
EC,16/02/2021,Aldershot,Solihull,1,3,A,0,2,A,2.74,3.33,2.6,0-2,1-3,0,0,0,0
EC,16/02/2021,Barnet,Halifax,2,1,H,2,1,H,3.99,4.21,1.79,2-1,2-1,0,0,0,0
EC,16/02/2021,Dag and Red,Bromley,1,0,H,1,0,H,3.17,3.4,2.3,1-0,1-0,0,0,0,0
EC,16/02/2021,Wrexham,Woking,2,0,H,1,0,H,2.26,3.36,3.28,1-0,2-0,0,0,0,0
EC,16/02/2021,Boreham Wood,Yeovil,2,3,A,0,3,A,2.29,3.47,3.08,0-3,2-3,0,0,0,0
EC,16/02/2021,Kings Lynn,Notts County,0,1,A,0,0,D,4.38,4.22,1.7,0-0,0-1,0,0,0,0
EC,16/02/2021,Maidenhead,Stockport,0,0,D,0,0,D,4.95,4.09,1.64,0-0,0-0,0,0,0,0
EC,20/02/2021,Aldershot,Wrexham,3,0,H,1,0,H,2.57,3.42,2.71,1-0,3-0,0,0,0,0
EC,20/02/2021,Altrincham,Boreham Wood,2,3,A,0,2,A,2.97,3.2,2.5,0-2,2-3,0,0,0,0
EC,20/02/2021,Barnet,Woking,0,2,A,0,1,A,2.81,3.57,2.42,0-1,0-2,0,0,0,0
EC,20/02/2021,Bromley,Maidenhead,2,2,D,2,0,H,2.01,3.81,3.45,2-0,2-2,0,0,0,0
EC,20/02/2021,Eastleigh,Stockport,1,0,H,0,0,D,3.49,4.04,1.93,0-0,1-0,0,0,0,0
EC,20/02/2021,Hartlepool,Yeovil,2,1,H,0,0,D,2.09,3.49,3.5,0-0,2-1,0,0,0,0
EC,20/02/2021,Notts County,Chesterfield,0,1,A,0,1,A,2.11,3.73,3.23,0-1,0-1,0,0,0,0
EC,20/02/2021,Sutton,Wealdstone,4,1,H,3,0,H,1.62,4.19,5.02,3-0,4-1,0,0,0,0
EC,20/02/2021,Weymouth,Solihull,0,0,D,0,0,D,3.66,3.26,2.12,0-0,0-0,0,0,0,0
EC,20/02/2021,Torquay,Halifax,2,3,A,1,1,D,1.97,3.73,3.62,1-1,2-3,0,0,0,0
EC,23/02/2021,Dag and Red,Sutton,1,2,A,0,1,A,3.54,3.21,2.22,0-1,1-2,0,0,0,0
EC,23/02/2021,Maidenhead,Aldershot,2,4,A,1,3,A,2.79,3.26,2.64,1-3,2-4,0,0,0,0
EC,23/02/2021,Solihull,Torquay,1,2,A,0,1,A,2.8,3.31,2.59,0-1,1-2,0,0,0,0
EC,23/02/2021,Wrexham,Hartlepool,0,0,D,0,0,D,3.06,3.05,2.53,0-0,0-0,0,0,0,0
EC,23/02/2021,Boreham Wood,Bromley,1,1,D,1,0,H,2.21,3.68,3.07,1-0,1-1,0,0,0,0
EC,23/02/2021,Chesterfield,Altrincham,1,0,H,0,0,D,1.79,3.8,4.31,0-0,1-0,0,0,0,0
EC,23/02/2021,Kings Lynn,Barnet,5,1,H,2,1,H,2.04,3.55,3.58,2-1,5-1,0,0,0,0
EC,23/02/2021,Stockport,Notts County,0,0,D,0,0,D,2.13,3.45,3.44,0-0,0-0,0,0,0,0
EC,23/02/2021,Wealdstone,Eastleigh,0,0,D,0,0,D,3.73,4.02,1.87,0-0,0-0,0,0,0,0
EC,23/02/2021,Yeovil,Weymouth,3,1,H,1,1,D,1.65,3.9,5.18,1-1,3-1,0,0,0,0
EC,27/02/2021,Boreham Wood,Solihull,2,2,D,1,1,D,2.53,3.06,3.06,1-1,2-2,0,0,0,0
EC,27/02/2021,Bromley,Altrincham,3,1,H,3,1,H,2.33,3.81,2.79,3-1,3-1,0,0,0,0
EC,27/02/2021,Kings Lynn,Weymouth,2,2,D,2,2,D,2,3.24,3.96,2-2,2-2,0,0,0,0
EC,27/02/2021,Stockport,Chesterfield,2,0,H,0,0,D,2.14,4,2.99,0-0,2-0,0,0,0,0
EC,27/02/2021,Wrexham,Wealdstone,4,1,H,0,1,A,1.64,3.98,5.16,0-1,4-1,0,0,0,0
EC,27/02/2021,Yeovil,Dag and Red,1,0,H,0,0,D,2.13,3.62,3.28,0-0,1-0,0,0,0,0
EC,27/02/2021,Hartlepool,Barnet,1,0,H,1,0,H,1.36,5.28,7.61,1-0,1-0,0,0,0,0
EC,02/03/2021,Altrincham,Woking,1,0,H,0,0,D,2.55,3.02,3.07,0-0,1-0,0,0,0,0
EC,02/03/2021,Halifax,Hartlepool,1,1,D,0,1,A,3.04,3.18,2.49,0-1,1-1,0,0,0,0
EC,02/03/2021,Solihull,Dag and Red,0,1,A,0,0,D,2.04,3.53,3.59,0-0,0-1,0,0,0,0
EC,02/03/2021,Sutton,Bromley,3,2,H,0,1,A,2.16,3.18,3.74,0-1,3-2,0,0,0,0
EC,02/03/2021,Barnet,Yeovil,1,4,A,1,2,A,5.12,3.9,1.66,1-2,1-4,0,0,0,0
EC,02/03/2021,Chesterfield,Eastleigh,1,0,H,0,0,D,1.89,3.49,4.23,0-0,1-0,0,0,0,0
EC,02/03/2021,Notts County,Kings Lynn,2,2,D,2,1,H,1.57,3.89,6.15,2-1,2-2,0,0,0,0
EC,02/03/2021,Wealdstone,Boreham Wood,1,0,H,1,0,H,4.8,3.82,1.71,1-0,1-0,0,0,0,0
EC,06/03/2021,Chesterfield,Yeovil,3,0,H,0,0,D,2.12,3.42,3.5,0-0,3-0,0,0,0,0
EC,06/03/2021,Dag and Red,Boreham Wood,2,2,D,0,1,A,2.72,3.52,2.51,0-1,2-2,0,0,0,0
EC,06/03/2021,Eastleigh,Bromley,1,2,A,0,0,D,2.67,3.47,2.59,0-0,1-2,0,0,0,0
EC,06/03/2021,Solihull,Maidenhead,1,1,D,0,1,A,1.87,3.65,4.1,0-1,1-1,0,0,0,0
EC,06/03/2021,Torquay,Hartlepool,0,1,A,0,1,A,2.16,3.81,3.08,0-1,0-1,0,0,0,0
EC,06/03/2021,Wealdstone,Halifax,1,2,A,1,0,H,3.4,3.78,2.03,1-0,1-2,0,0,0,0
EC,06/03/2021,Weymouth,Stockport,1,0,H,1,0,H,5.75,4.02,1.58,1-0,1-0,0,0,0,0
EC,06/03/2021,Woking,Kings Lynn,3,0,H,1,0,H,2.09,3.46,3.59,1-0,3-0,0,0,0,0
EC,06/03/2021,Sutton,Wrexham,0,0,D,0,0,D,2.16,3.48,3.32,0-0,0-0,0,0,0,0
EC,09/03/2021,Barnet,Wrexham,0,2,A,0,1,A,5.05,3.89,1.68,0-1,0-2,0,0,0,0
EC,09/03/2021,Dag and Red,Maidenhead,2,1,H,2,0,H,2.05,3.59,3.57,2-0,2-1,0,0,0,0
EC,09/03/2021,Solihull,Stockport,0,5,A,0,4,A,3,3.4,2.4,0-4,0-5,0,0,0,0
EC,09/03/2021,Sutton,Yeovil,2,1,H,1,0,H,2.14,3.05,3.99,1-0,2-1,0,0,0,0
EC,09/03/2021,Altrincham,Hartlepool,1,1,D,1,1,D,3.69,3.32,2.12,1-1,1-1,0,0,0,0
EC,09/03/2021,Notts County,Halifax,1,2,A,0,1,A,2.1,3.66,3.38,0-1,1-2,0,0,0,0
EC,09/03/2021,Wealdstone,Kings Lynn,3,1,H,2,0,H,2.81,3.75,2.37,2-0,3-1,0,0,0,0
EC,09/03/2021,Woking,Boreham Wood,0,0,D,0,0,D,3.39,3.05,2.37,0-0,0-0,0,0,0,0
EC,13/03/2021,Aldershot,Altrincham,2,1,H,1,0,H,2.58,3.25,2.86,1-0,2-1,0,0,0,0
EC,13/03/2021,Bromley,Barnet,2,2,D,1,1,D,1.33,5.51,8.07,1-1,2-2,0,0,0,0
EC,13/03/2021,Halifax,Solihull,1,0,H,0,0,D,1.81,4.29,3.74,0-0,1-0,0,0,0,0
EC,13/03/2021,Hartlepool,Eastleigh,0,0,D,0,0,D,1.89,3.52,4.16,0-0,0-0,0,0,0,0
EC,13/03/2021,Kings Lynn,Sutton,0,1,A,0,0,D,5.55,4.08,1.6,0-0,0-1,0,0,0,0
EC,13/03/2021,Maidenhead,Chesterfield,2,0,H,1,0,H,3.66,3.76,1.95,1-0,2-0,0,0,0,0
EC,13/03/2021,Wealdstone,Notts County,0,1,A,0,0,D,5.38,4.49,1.56,0-0,0-1,0,0,0,0
EC,13/03/2021,Wrexham,Weymouth,2,0,H,0,0,D,1.69,3.41,5.8,0-0,2-0,0,0,0,0
EC,13/03/2021,Yeovil,Woking,2,1,H,1,0,H,2.18,3.75,3.08,1-0,2-1,0,0,0,0
EC,13/03/2021,Boreham Wood,Torquay,0,0,D,0,0,D,2.81,3.59,2.41,0-0,0-0,0,0,0,0
EC,16/03/2021,Chesterfield,Sutton,0,1,A,0,1,A,2.22,3.32,3.4,0-1,0-1,0,0,0,0
EC,16/03/2021,Halifax,Aldershot,1,0,H,0,0,D,1.83,3.67,4.41,0-0,1-0,0,0,0,0
EC,16/03/2021,Kings Lynn,Hartlepool,2,2,D,2,1,H,4.47,3.73,1.8,2-1,2-2,0,0,0,0
EC,16/03/2021,Stockport,Barnet,2,1,H,1,0,H,1.24,6.19,11.59,1-0,2-1,0,0,0,0
EC,16/03/2021,Wrexham,Eastleigh,2,2,D,1,1,D,2.18,3.27,3.55,1-1,2-2,0,0,0,0
EC,16/03/2021,Boreham Wood,Notts County,2,2,D,1,0,H,2.79,3.18,2.69,1-0,2-2,0,0,0,0
EC,16/03/2021,Dag and Red,Weymouth,1,1,D,1,0,H,1.78,3.68,4.65,1-0,1-1,0,0,0,0
EC,16/03/2021,Maidenhead,Torquay,4,1,H,2,0,H,3.56,3.86,1.98,2-0,4-1,0,0,0,0
EC,16/03/2021,Woking,Altrincham,1,1,D,1,0,H,2.31,3.3,3.24,1-0,1-1,0,0,0,0
EC,16/03/2021,Yeovil,Bromley,1,2,A,0,0,D,2.47,3.27,3,0-0,1-2,0,0,0,0
EC,20/03/2021,Aldershot,Boreham Wood,3,3,D,0,1,A,2.96,3.31,2.44,0-1,3-3,0,0,0,0
EC,20/03/2021,Altrincham,Dag and Red,0,1,A,0,0,D,2.34,3.43,3.07,0-0,0-1,0,0,0,0
EC,20/03/2021,Barnet,Chesterfield,0,2,A,0,1,A,4.97,3.89,1.68,0-1,0-2,0,0,0,0
EC,20/03/2021,Bromley,Solihull,1,0,H,0,0,D,2.32,3.44,2.96,0-0,1-0,0,0,0,0
EC,20/03/2021,Eastleigh,Halifax,1,0,H,0,0,D,2.9,2.85,2.84,0-0,1-0,0,0,0,0
EC,20/03/2021,Hartlepool,Woking,1,0,H,0,0,D,1.85,3.47,4.45,0-0,1-0,0,0,0,0
EC,20/03/2021,Notts County,Yeovil,2,0,H,1,0,H,1.94,3.6,3.85,1-0,2-0,0,0,0,0
EC,20/03/2021,Sutton,Stockport,1,1,D,0,0,D,2.52,3.16,2.98,0-0,1-1,0,0,0,0
EC,20/03/2021,Torquay,Kings Lynn,1,0,H,0,0,D,1.55,4.27,5.83,0-0,1-0,0,0,0,0
EC,20/03/2021,Weymouth,Wealdstone,4,0,H,1,0,H,2.34,3.48,2.99,1-0,4-0,0,0,0,0
EC,23/03/2021,Aldershot,Chesterfield,0,1,A,0,1,A,3.33,3.4,2.22,0-1,0-1,0,0,0,0
EC,23/03/2021,Altrincham,Kings Lynn,3,0,H,1,0,H,2.09,3.5,3.55,1-0,3-0,0,0,0,0
EC,23/03/2021,Bromley,Sutton,1,3,A,0,1,A,2.91,3.35,2.49,0-1,1-3,0,0,0,0
EC,23/03/2021,Dag and Red,Hartlepool,0,1,A,0,1,A,3.64,3.27,2.15,0-1,0-1,0,0,0,0
EC,23/03/2021,Stockport,Eastleigh,3,0,H,1,0,H,1.53,4.07,6.59,1-0,3-0,0,0,0,0
EC,23/03/2021,Torquay,Solihull,2,0,H,2,0,H,2,3.68,3.65,2-0,2-0,0,0,0,0
EC,23/03/2021,Wealdstone,Woking,0,1,A,0,0,D,3.42,3.73,2.06,0-0,0-1,0,0,0,0
EC,23/03/2021,Yeovil,Notts County,2,2,D,2,0,H,2.88,2.98,2.73,2-0,2-2,0,0,0,0
EC,27/03/2021,Chesterfield,Weymouth,1,0,H,1,0,H,1.56,4.15,5.75,1-0,1-0,0,0,0,0
EC,27/03/2021,Dag and Red,Torquay,1,0,H,0,0,D,2.89,3.34,2.47,0-0,1-0,0,0,0,0
EC,27/03/2021,Halifax,Sutton,2,2,D,1,0,H,2.8,3.29,2.57,1-0,2-2,0,0,0,0
EC,27/03/2021,Kings Lynn,Eastleigh,2,1,H,0,1,A,2.66,3.31,2.69,0-1,2-1,0,0,0,0
EC,27/03/2021,Solihull,Aldershot,1,0,H,1,0,H,2.38,3.57,2.86,1-0,1-0,0,0,0,0
EC,27/03/2021,Stockport,Hartlepool,1,1,D,0,0,D,2.41,3.29,3.02,0-0,1-1,0,0,0,0
EC,27/03/2021,Wrexham,Bromley,3,0,H,2,0,H,2.43,3.41,2.9,2-0,3-0,0,0,0,0
EC,27/03/2021,Yeovil,Barnet,3,1,H,3,0,H,1.46,4.66,6.29,3-0,3-1,0,0,0,0
EC,27/03/2021,Maidenhead,Altrincham,0,1,A,0,0,D,2.06,3.83,3.29,0-0,0-1,0,0,0,0
EC,30/03/2021,Notts County,Aldershot,0,1,A,0,1,A,1.71,3.72,4.96,0-1,0-1,0,0,0,0
EC,30/03/2021,Solihull,Wealdstone,3,0,H,1,0,H,1.49,4.41,6.3,1-0,3-0,0,0,0,0
EC,02/04/2021,Notts County,Wrexham,1,0,H,0,0,D,2.28,3.45,3.11,0-0,1-0,0,0,0,0
EC,02/04/2021,Hartlepool,Dag and Red,2,1,H,1,1,D,1.7,3.71,5.09,1-1,2-1,0,0,0,0
EC,02/04/2021,Aldershot,Stockport,1,2,A,0,1,A,4.17,3.41,1.88,0-1,1-2,0,0,0,0
EC,02/04/2021,Barnet,Solihull,0,2,A,0,1,A,3.79,3.79,1.91,0-1,0-2,0,0,0,0
EC,02/04/2021,Boreham Wood,Sutton,0,0,D,0,0,D,2.76,3.25,2.64,0-0,0-0,0,0,0,0
EC,02/04/2021,Bromley,Wealdstone,2,2,D,1,2,A,1.55,4.29,5.61,1-2,2-2,0,0,0,0
EC,02/04/2021,Eastleigh,Chesterfield,0,1,A,0,0,D,3.4,3.41,2.16,0-0,0-1,0,0,0,0
EC,02/04/2021,Torquay,Woking,1,0,H,0,0,D,1.66,3.48,6.07,0-0,1-0,0,0,0,0
EC,02/04/2021,Weymouth,Maidenhead,2,1,H,0,0,D,2.72,3.37,2.6,0-0,2-1,0,0,0,0
EC,05/04/2021,Boreham Wood,Hartlepool,2,2,D,2,1,H,2.94,3.1,2.59,2-1,2-2,0,0,0,0
EC,05/04/2021,Dag and Red,Aldershot,0,2,A,0,1,A,2.31,3.23,3.25,0-1,0-2,0,0,0,0
EC,05/04/2021,Halifax,Weymouth,3,2,H,2,1,H,1.61,3.97,5.53,2-1,3-2,0,0,0,0
EC,05/04/2021,Kings Lynn,Altrincham,2,0,H,0,0,D,2.87,3.27,2.46,0-0,2-0,0,0,0,0
EC,05/04/2021,Maidenhead,Eastleigh,0,1,A,0,0,D,2.39,3.48,2.91,0-0,0-1,0,0,0,0
EC,05/04/2021,Solihull,Sutton,0,0,D,0,0,D,3.31,3.35,2.22,0-0,0-0,0,0,0,0
EC,05/04/2021,Wealdstone,Barnet,5,1,H,2,0,H,2.22,3.7,3.03,2-0,5-1,0,0,0,0
EC,05/04/2021,Woking,Notts County,2,4,A,2,1,H,3.06,3.2,2.44,2-1,2-4,0,0,0,0
EC,05/04/2021,Wrexham,Torquay,0,1,A,0,0,D,3.06,3.33,2.37,0-0,0-1,0,0,0,0
EC,05/04/2021,Stockport,Bromley,0,0,D,0,0,D,1.76,3.67,4.66,0-0,0-0,0,0,0,0
EC,10/04/2021,Altrincham,Halifax,0,1,A,0,1,A,2.61,3.38,2.71,0-1,0-1,0,0,0,0
EC,10/04/2021,Boreham Wood,Wealdstone,3,1,H,0,0,D,1.49,3.95,7.61,0-0,3-1,0,0,0,0
EC,10/04/2021,Bromley,Dag and Red,1,0,H,1,0,H,2.18,3.81,3.03,1-0,1-0,0,0,0,0
EC,10/04/2021,Eastleigh,Woking,0,0,D,0,0,D,2.27,3.1,3.55,0-0,0-0,0,0,0,0
EC,10/04/2021,Kings Lynn,Chesterfield,1,2,A,1,0,H,4.02,3.92,1.82,1-0,1-2,0,0,0,0
EC,10/04/2021,Maidenhead,Barnet,0,0,D,0,0,D,1.45,4.89,6.18,0-0,0-0,0,0,0,0
EC,10/04/2021,Torquay,Weymouth,2,1,H,0,1,A,1.51,4.31,6.13,0-1,2-1,0,0,0,0
EC,10/04/2021,Wrexham,Stockport,0,3,A,0,2,A,3.14,2.97,2.54,0-2,0-3,0,0,0,0
EC,10/04/2021,Hartlepool,Notts County,2,0,H,1,0,H,2.37,3.26,3.11,1-0,2-0,0,0,0,0
EC,13/04/2021,Dag and Red,Eastleigh,2,0,H,1,0,H,2.36,3.26,3.2,1-0,2-0,0,0,0,0
EC,13/04/2021,Halifax,Wrexham,0,4,A,0,4,A,2.32,3.22,3.24,0-4,0-4,0,0,0,0
EC,13/04/2021,Solihull,Notts County,2,1,H,0,1,A,2.93,3.25,2.53,0-1,2-1,0,0,0,0
EC,13/04/2021,Stockport,Kings Lynn,4,0,H,1,0,H,1.27,5.56,10.79,1-0,4-0,0,0,0,0
EC,13/04/2021,Sutton,Torquay,0,1,A,0,0,D,2.21,3.11,3.63,0-0,0-1,0,0,0,0
EC,13/04/2021,Chesterfield,Boreham Wood,0,0,D,0,0,D,2.25,3.12,3.5,0-0,0-0,0,0,0,0
EC,13/04/2021,Weymouth,Aldershot,0,3,A,0,1,A,4.16,3.37,1.94,0-1,0-3,0,0,0,0
EC,13/04/2021,Woking,Bromley,3,4,A,2,1,H,3.2,3.31,2.3,2-1,3-4,0,0,0,0
EC,17/04/2021,Halifax,Kings Lynn,4,2,H,2,2,D,1.52,3.78,7.35,2-2,4-2,0,0,0,0
EC,17/04/2021,Barnet,Aldershot,3,1,H,1,1,D,3.68,3.74,1.95,1-1,3-1,0,0,0,0
EC,17/04/2021,Chesterfield,Bromley,1,2,A,0,1,A,1.78,3.86,4.31,0-1,1-2,0,0,0,0
EC,17/04/2021,Dag and Red,Solihull,3,2,H,2,1,H,2.26,3.54,3.07,2-1,3-2,0,0,0,0
EC,17/04/2021,Notts County,Eastleigh,0,1,A,0,1,A,1.79,3.61,4.58,0-1,0-1,0,0,0,0
EC,17/04/2021,Stockport,Maidenhead,2,2,D,1,1,D,1.34,4.88,9.44,1-1,2-2,0,0,0,0
EC,17/04/2021,Wealdstone,Hartlepool,2,7,A,0,3,A,5.88,3.94,1.58,0-3,2-7,0,0,0,0
EC,17/04/2021,Woking,Wrexham,0,4,A,0,1,A,3.12,3.36,2.32,0-1,0-4,0,0,0,0
EC,17/04/2021,Yeovil,Boreham Wood,1,0,H,1,0,H,2.31,3.35,3.15,1-0,1-0,0,0,0,0
EC,17/04/2021,Altrincham,Sutton,0,4,A,0,2,A,3.3,3.35,2.23,0-2,0-4,0,0,0,0
EC,20/04/2021,Aldershot,Kings Lynn,1,1,D,1,0,H,1.81,3.77,4.32,1-0,1-1,0,0,0,0
EC,20/04/2021,Boreham Wood,Barnet,0,0,D,0,0,D,1.45,4.33,7.25,0-0,0-0,0,0,0,0
EC,20/04/2021,Chesterfield,Halifax,1,2,A,0,2,A,2.18,3.28,3.47,0-2,1-2,0,0,0,0
EC,20/04/2021,Wealdstone,Maidenhead,0,6,A,0,1,A,3.85,3.87,1.87,0-1,0-6,0,0,0,0
EC,20/04/2021,Woking,Torquay,0,2,A,0,2,A,4.35,3.93,1.75,0-2,0-2,0,0,0,0
SP1,12/09/2020,Eibar,Celta,0,0,D,0,0,D,2.6,3.22,3.01,0-0,0-0,8,1,6,3
SP1,12/09/2020,Granada,Ath Bilbao,2,0,H,0,0,D,2.92,3.02,2.82,0-0,2-0,4,2,9,2
SP1,12/09/2020,Cadiz,Osasuna,0,2,A,0,1,A,2.87,3.04,2.86,0-1,0-2,12,3,6,4
SP1,13/09/2020,Alaves,Betis,0,1,A,0,0,D,2.88,3.32,2.64,0-0,0-1,7,2,11,4
SP1,13/09/2020,Valladolid,Sociedad,1,1,D,1,0,H,2.98,3.3,2.57,1-0,1-1,8,3,8,2
SP1,13/09/2020,Villarreal,Huesca,1,1,D,0,1,A,1.57,4.21,6.36,0-1,1-1,15,4,10,3
SP1,13/09/2020,Valencia,Levante,4,2,H,2,2,D,2.14,3.48,3.66,2-2,4-2,14,8,19,8
SP1,19/09/2020,Villarreal,Eibar,2,1,H,0,0,D,1.61,4.12,5.93,0-0,2-1,14,8,12,4
SP1,19/09/2020,Getafe,Osasuna,1,0,H,0,0,D,2.02,3.24,4.4,0-0,1-0,7,1,10,3
SP1,19/09/2020,Celta,Valencia,2,1,H,1,0,H,2.25,3.58,3.22,1-0,2-1,23,6,9,3
SP1,20/09/2020,Huesca,Cadiz,0,2,A,0,1,A,2.21,2.99,4.07,0-1,0-2,4,0,6,4
SP1,20/09/2020,Betis,Valladolid,2,0,H,2,0,H,1.87,3.63,4.52,2-0,2-0,16,6,9,2
SP1,20/09/2020,Granada,Alaves,2,1,H,1,1,D,2.1,3.08,4.3,1-1,2-1,10,3,5,3
SP1,20/09/2020,Sociedad,Real Madrid,0,0,D,0,0,D,4.83,3.85,1.76,0-0,0-0,6,1,16,4
SP1,26/09/2020,Alaves,Getafe,0,0,D,0,0,D,3.58,2.83,2.5,0-0,0-0,9,0,11,4
SP1,26/09/2020,Valencia,Huesca,1,1,D,1,0,H,2.1,3.4,3.82,1-0,1-1,5,2,17,4
SP1,26/09/2020,Elche,Sociedad,0,3,A,0,0,D,4.28,3.45,1.97,0-0,0-3,5,2,27,7
SP1,26/09/2020,Betis,Real Madrid,2,3,A,2,1,H,4.17,3.94,1.85,2-1,2-3,15,5,11,4
SP1,27/09/2020,Osasuna,Levante,1,3,A,1,1,D,2.3,3.43,3.25,1-1,1-3,9,4,11,5
SP1,27/09/2020,Eibar,Ath Bilbao,1,2,A,0,1,A,3.17,2.98,2.69,0-1,1-2,7,1,9,5
SP1,27/09/2020,Ath Madrid,Granada,6,1,H,1,0,H,1.48,4.2,8.13,1-0,6-1,17,10,11,6
