"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS"
"10523","E3",2010-10-16,"Bradford","Cheltenham",3,1,"H",1,1,"D",2,3.4,3.75,"1-1","3-1"
"10524","E3",2010-10-16,"Macclesfield","Oxford",3,2,"H",0,2,"A",2.8,3.4,2.4,"0-2","3-2"
"10525","E3",2010-10-16,"Northampton","Hereford",3,4,"A",3,0,"H",1.83,3.5,4.33,"3-0","3-4"
"10526","E3",2010-10-16,"Port Vale","Gillingham",0,0,"D",0,0,"D",1.83,3.5,4.33,"0-0","0-0"
"10527","E3",2010-10-16,"Shrewsbury","Lincoln",2,0,"H",2,0,"H",1.73,3.5,5,"2-0","2-0"
"10528","E3",2010-10-16,"Southend","Crewe",0,2,"A",0,0,"D",2.25,3.4,3,"0-0","0-2"
"10529","E3",2010-10-16,"Stevenage","Burton",2,1,"H",1,0,"H",1.91,3.4,4,"1-0","2-1"
"10530","E3",2010-10-16,"Stockport","Barnet",2,1,"H",0,0,"D",2.2,3.4,3.2,"0-0","2-1"
"10531","E3",2010-10-16,"Torquay","Bury",3,4,"A",2,2,"D",2.25,3.4,3,"2-2","3-4"
"10532","E3",2010-10-16,"Wycombe","Chesterfield",1,2,"A",0,1,"A",2.25,3.3,3.2,"0-1","1-2"
"10533","E3",2010-10-23,"Barnet","Macclesfield",1,0,"H",1,0,"H",2.4,3.4,2.8,"1-0","1-0"
"10534","E3",2010-10-23,"Burton","Bradford",3,0,"H",1,0,"H",2.25,3.5,3,"1-0","3-0"
"10535","E3",2010-10-23,"Bury","Southend",1,0,"H",1,0,"H",1.83,3.4,4.33,"1-0","1-0"
"10536","E3",2010-10-23,"Cheltenham","Port Vale",0,0,"D",0,0,"D",2.8,3.4,2.4,"0-0","0-0"
"10537","E3",2010-10-23,"Chesterfield","Shrewsbury",4,3,"H",3,0,"H",2,3.4,3.75,"3-0","4-3"
"10538","E3",2010-10-23,"Crewe","Aldershot",3,1,"H",2,0,"H",2.25,3.5,3,"2-0","3-1"
"10539","E3",2010-10-23,"Gillingham","Torquay",1,1,"D",0,0,"D",2.2,3.4,3.2,"0-0","1-1"
"10540","E3",2010-10-23,"Hereford","Accrington",1,1,"D",0,1,"A",2.5,3.5,2.62,"0-1","1-1"
"10541","E3",2010-10-23,"Lincoln","Stockport",0,0,"D",0,0,"D",2.25,3.4,3.1,"0-0","0-0"
"10542","E3",2010-10-23,"Morecambe","Stevenage",0,0,"D",0,0,"D",2.5,3.5,2.62,"0-0","0-0"
"10543","E3",2010-10-23,"Oxford","Northampton",3,1,"H",2,1,"H",1.83,3.4,4.33,"2-1","3-1"
"10544","E3",2010-10-23,"Rotherham","Wycombe",3,4,"A",2,3,"A",2.2,3.4,3.2,"2-3","3-4"
"10545","E3",2010-10-30,"Accrington","Cheltenham",2,4,"A",0,2,"A",2,3.4,3.75,"0-2","2-4"
"10546","E3",2010-10-30,"Aldershot","Bury",1,3,"A",1,1,"D",2.4,3.4,2.8,"1-1","1-3"
"10547","E3",2010-10-30,"Bradford","Oxford",5,0,"H",0,0,"D",2.62,3.5,2.5,"0-0","5-0"
"10548","E3",2010-10-30,"Macclesfield","Burton",2,1,"H",1,0,"H",2.4,3.4,2.8,"1-0","2-1"
"10549","E3",2010-10-30,"Northampton","Gillingham",2,1,"H",2,1,"H",2.4,3.4,2.8,"2-1","2-1"
"10550","E3",2010-10-30,"Port Vale","Crewe",2,1,"H",1,0,"H",2,3.4,3.75,"1-0","2-1"
"10551","E3",2010-10-30,"Shrewsbury","Barnet",2,1,"H",2,0,"H",1.57,3.75,6,"2-0","2-1"
"10552","E3",2010-10-30,"Southend","Rotherham",1,0,"H",1,0,"H",2.6,3.4,2.6,"1-0","1-0"
"10553","E3",2010-10-30,"Stevenage","Chesterfield",0,0,"D",0,0,"D",2.4,3.4,2.8,"0-0","0-0"
"10554","E3",2010-10-30,"Stockport","Hereford",0,5,"A",0,2,"A",2.1,3.5,3.25,"0-2","0-5"
"10555","E3",2010-10-30,"Torquay","Morecambe",3,1,"H",1,1,"D",1.91,3.5,3.8,"1-1","3-1"
"10556","E3",2010-10-30,"Wycombe","Lincoln",2,2,"D",2,1,"H",1.57,3.75,6,"2-1","2-2"
"10557","E3",2010-11-02,"Barnet","Stevenage",0,3,"A",0,2,"A",3.2,3.3,2.25,"0-2","0-3"
"10558","E3",2010-11-02,"Burton","Port Vale",0,0,"D",0,0,"D",2.75,3.3,2.5,"0-0","0-0"
"10559","E3",2010-11-02,"Bury","Bradford",0,1,"A",0,1,"A",1.83,3.4,4.5,"0-1","0-1"
"10560","E3",2010-11-02,"Chesterfield","Accrington",5,2,"H",3,1,"H",1.67,3.75,5,"3-1","5-2"
"10561","E3",2010-11-02,"Crewe","Shrewsbury",1,2,"A",0,1,"A",2.3,3.4,3,"0-1","1-2"
"10562","E3",2010-11-02,"Gillingham","Wycombe",0,2,"A",0,1,"A",2.5,3.3,2.75,"0-1","0-2"
"10563","E3",2010-11-02,"Hereford","Aldershot",2,2,"D",2,1,"H",2.3,3.4,3,"2-1","2-2"
"10564","E3",2010-11-02,"Lincoln","Northampton",0,2,"A",0,1,"A",2.3,3.4,3,"0-1","0-2"
"10565","E3",2010-11-02,"Morecambe","Stockport",5,0,"H",3,0,"H",2,3.4,3.75,"3-0","5-0"
"10566","E3",2010-11-02,"Oxford","Torquay",0,2,"A",0,1,"A",2.25,3.3,3.2,"0-1","0-2"
"10567","E3",2010-11-02,"Rotherham","Macclesfield",1,1,"D",0,0,"D",1.73,3.5,5,"0-0","1-1"
"10568","E3",2010-11-13,"Bury","Stockport",0,1,"A",0,1,"A",1.57,3.75,6,"0-1","0-1"
"10569","E3",2010-11-13,"Chesterfield","Burton",1,2,"A",1,1,"D",1.73,3.5,5,"1-1","1-2"
"10570","E3",2010-11-13,"Gillingham","Crewe",1,3,"A",0,2,"A",2.3,3.4,3,"0-2","1-3"
"10571","E3",2010-11-13,"Hereford","Cheltenham",1,1,"D",1,0,"H",2.38,3.4,2.88,"1-0","1-1"
"10572","E3",2010-11-13,"Macclesfield","Aldershot",2,0,"H",1,0,"H",2.38,3.4,2.88,"1-0","2-0"
"10573","E3",2010-11-13,"Morecambe","Lincoln",1,2,"A",1,0,"H",1.91,3.4,4,"1-0","1-2"
"10574","E3",2010-11-13,"Northampton","Port Vale",0,0,"D",0,0,"D",2.7,3.4,2.5,"0-0","0-0"
"10575","E3",2010-11-13,"Rotherham","Oxford",2,1,"H",2,1,"H",2.1,3.4,3.4,"2-1","2-1"
"10576","E3",2010-11-13,"Southend","Accrington",1,1,"D",0,1,"A",2,3.5,3.6,"0-1","1-1"
"10577","E3",2010-11-13,"Stevenage","Shrewsbury",1,1,"D",1,0,"H",2.2,3.4,3.2,"1-0","1-1"
"10578","E3",2010-11-13,"Torquay","Barnet",1,1,"D",1,1,"D",1.62,3.75,5.5,"1-1","1-1"
"10579","E3",2010-11-13,"Wycombe","Bradford",1,0,"H",0,0,"D",1.83,3.5,4.33,"0-0","1-0"
"10580","E3",2010-11-19,"Burton","Bury",1,3,"A",1,1,"D",2.3,3.4,3,"1-1","1-3"
"10581","E3",2010-11-20,"Accrington","Stevenage",1,0,"H",0,0,"D",2.88,3.4,2.38,"0-0","1-0"
"10582","E3",2010-11-20,"Aldershot","Chesterfield",0,2,"A",0,0,"D",2.6,3.4,2.6,"0-0","0-2"
"10583","E3",2010-11-20,"Barnet","Northampton",4,1,"H",2,1,"H",2.6,3.4,2.6,"2-1","4-1"
"10584","E3",2010-11-20,"Bradford","Macclesfield",0,1,"A",0,1,"A",2,3.5,3.6,"0-1","0-1"
"10585","E3",2010-11-20,"Cheltenham","Morecambe",1,1,"D",1,0,"H",2,3.5,3.6,"1-0","1-1"
"10586","E3",2010-11-20,"Crewe","Rotherham",0,1,"A",0,1,"A",2.3,3.4,3,"0-1","0-1"
"10587","E3",2010-11-20,"Lincoln","Hereford",3,1,"H",2,0,"H",2.25,3.4,3.1,"2-0","3-1"
"10588","E3",2010-11-20,"Oxford","Gillingham",0,1,"A",0,1,"A",1.91,3.4,4,"0-1","0-1"
"10589","E3",2010-11-20,"Port Vale","Wycombe",2,1,"H",1,1,"D",2.38,3.25,3,"1-1","2-1"
"10590","E3",2010-11-20,"Shrewsbury","Southend",1,1,"D",0,0,"D",1.83,3.4,4.33,"0-0","1-1"
"10591","E3",2010-11-20,"Stockport","Torquay",1,1,"D",0,0,"D",2.88,3.4,2.38,"0-0","1-1"
"10592","E3",2010-11-23,"Barnet","Gillingham",1,2,"A",1,0,"H",2.5,3.4,2.7,"1-0","1-2"
"10593","E3",2010-11-23,"Bradford","Accrington",1,1,"D",0,1,"A",2.2,3.4,3.2,"0-1","1-1"
"10594","E3",2010-11-23,"Burton","Aldershot",1,2,"A",1,2,"A",2.1,3.4,3.4,"1-2","1-2"
"10595","E3",2010-11-23,"Chesterfield","Oxford",1,2,"A",1,0,"H",1.8,3.5,4.5,"1-0","1-2"
"10596","E3",2010-11-23,"Lincoln","Bury",0,5,"A",0,3,"A",2.88,3.4,2.38,"0-3","0-5"
"10597","E3",2010-11-23,"Macclesfield","Cheltenham",0,2,"A",0,2,"A",2.2,3.4,3.2,"0-2","0-2"
"10598","E3",2010-11-23,"Rotherham","Northampton",2,2,"D",2,2,"D",1.8,3.5,4.5,"2-2","2-2"
"10599","E3",2010-11-23,"Shrewsbury","Hereford",4,0,"H",1,0,"H",1.67,3.75,5,"1-0","4-0"
"10600","E3",2010-11-23,"Stevenage","Southend",1,1,"D",1,0,"H",1.83,3.4,4.33,"1-0","1-1"
"10601","E3",2010-11-23,"Stockport","Port Vale",0,5,"A",0,2,"A",3.4,3.4,2.1,"0-2","0-5"
"10602","E3",2010-11-23,"Wycombe","Torquay",1,3,"A",1,1,"D",2,3.4,3.75,"1-1","1-3"
"10603","E3",2010-11-27,"Morecambe","Crewe",1,2,"A",0,2,"A",2.38,3.2,2.6,"0-2","1-2"
"10604","E3",2010-12-04,"Northampton","Stockport",2,0,"H",1,0,"H",1.83,3.4,4.33,"1-0","2-0"
"10605","E3",2010-12-04,"Oxford","Barnet",2,1,"H",0,1,"A",1.8,3.5,4.5,"0-1","2-1"
"10606","E3",2010-12-11,"Barnet","Accrington",2,0,"H",2,0,"H",2.4,3.4,2.8,"2-0","2-0"
"10607","E3",2010-12-11,"Bradford","Hereford",1,0,"H",1,0,"H",1.83,3.4,4.33,"1-0","1-0"
"10608","E3",2010-12-11,"Burton","Southend",3,1,"H",2,0,"H",2,3.4,3.75,"2-0","3-1"
"10609","E3",2010-12-11,"Chesterfield","Torquay",1,0,"H",1,0,"H",2,3.5,3.6,"1-0","1-0"
"10610","E3",2010-12-11,"Macclesfield","Gillingham",2,4,"A",1,4,"A",2.38,3.4,2.88,"1-4","2-4"
"10611","E3",2010-12-11,"Morecambe","Port Vale",1,0,"H",1,0,"H",3.1,3.4,2.25,"1-0","1-0"
"10612","E3",2010-12-11,"Rotherham","Aldershot",1,0,"H",1,0,"H",2,3.5,3.6,"1-0","1-0"
"10613","E3",2010-12-11,"Shrewsbury","Cheltenham",1,1,"D",0,1,"A",1.83,3.4,4.33,"0-1","1-1"
"10614","E3",2010-12-11,"Stevenage","Northampton",0,1,"A",0,1,"A",1.83,3.5,4.33,"0-1","0-1"
"10615","E3",2010-12-11,"Stockport","Crewe",3,3,"D",1,1,"D",2.88,3.4,2.38,"1-1","3-3"
"10616","E3",2010-12-11,"Wycombe","Bury",1,0,"H",0,0,"D",2.3,3.4,3,"0-0","1-0"
"10617","E3",2010-12-14,"Cheltenham","Southend",0,2,"A",0,2,"A",2,3.5,3.5,"0-2","0-2"
"10618","E3",2010-12-26,"Wycombe","Hereford",2,1,"H",1,0,"H",1.53,4,6,"1-0","2-1"
"10619","E3",2010-12-28,"Barnet","Stockport",1,3,"A",0,0,"D",2.1,3.4,3.4,"0-0","1-3"
"10620","E3",2010-12-28,"Cheltenham","Bradford",4,0,"H",2,0,"H",2.25,3.5,3,"2-0","4-0"
"10621","E3",2010-12-28,"Gillingham","Port Vale",3,0,"H",2,0,"H",2.5,3.4,2.7,"2-0","3-0"
"10622","E3",2010-12-28,"Oxford","Macclesfield",2,1,"H",1,0,"H",2,3.5,3.5,"1-0","2-1"
"10623","E3",2011-01-01,"Barnet","Aldershot",1,2,"A",0,2,"A",2.5,3.5,2.62,"0-2","1-2"
"10624","E3",2011-01-01,"Burton","Shrewsbury",0,0,"D",0,0,"D",2.5,3.4,2.7,"0-0","0-0"
"10625","E3",2011-01-01,"Bury","Macclesfield",2,2,"D",0,1,"A",1.73,3.5,5,"0-1","2-2"
"10626","E3",2011-01-01,"Cheltenham","Wycombe",1,2,"A",1,1,"D",2.5,3.4,2.7,"1-1","1-2"
"10627","E3",2011-01-01,"Chesterfield","Stockport",4,1,"H",1,1,"D",1.5,4,6.5,"1-1","4-1"
"10628","E3",2011-01-01,"Crewe","Northampton",2,0,"H",1,0,"H",2.1,3.5,3.3,"1-0","2-0"
"10629","E3",2011-01-01,"Gillingham","Stevenage",1,0,"H",1,0,"H",2,3.5,3.6,"1-0","1-0"
"10630","E3",2011-01-01,"Hereford","Torquay",2,2,"D",1,2,"A",3,3.4,2.3,"1-2","2-2"
"10631","E3",2011-01-01,"Lincoln","Bradford",1,2,"A",1,2,"A",2.4,3.4,2.8,"1-2","1-2"
"10632","E3",2011-01-01,"Morecambe","Accrington",1,2,"A",1,1,"D",2.2,3.4,3.2,"1-1","1-2"
"10633","E3",2011-01-01,"Oxford","Southend",0,2,"A",0,2,"A",2,3.5,3.5,"0-2","0-2"
"10634","E3",2011-01-01,"Rotherham","Port Vale",5,0,"H",2,0,"H",2.2,3.4,3.2,"2-0","5-0"
"10635","E3",2011-01-03,"Accrington","Chesterfield",2,2,"D",2,0,"H",2.88,3.4,2.38,"2-0","2-2"
"10636","E3",2011-01-03,"Aldershot","Hereford",1,2,"A",0,1,"A",1.8,3.5,4.5,"0-1","1-2"
"10637","E3",2011-01-03,"Bradford","Bury",1,0,"H",1,0,"H",2.4,3.4,2.8,"1-0","1-0"
"10638","E3",2011-01-03,"Macclesfield","Rotherham",0,2,"A",0,1,"A",2.88,3.4,2.38,"0-1","0-2"
"10639","E3",2011-01-03,"Northampton","Lincoln",2,1,"H",0,0,"D",1.8,3.5,4.5,"0-0","2-1"
"10640","E3",2011-01-03,"Port Vale","Burton",2,1,"H",2,0,"H",2,3.4,3.75,"2-0","2-1"
"10641","E3",2011-01-03,"Shrewsbury","Crewe",0,1,"A",0,0,"D",2,3.5,3.5,"0-0","0-1"
"10642","E3",2011-01-03,"Southend","Cheltenham",1,2,"A",0,2,"A",2.2,3.4,3.2,"0-2","1-2"
"10643","E3",2011-01-03,"Stevenage","Barnet",4,2,"H",3,0,"H",1.73,3.5,5,"3-0","4-2"
"10644","E3",2011-01-03,"Stockport","Morecambe",0,2,"A",0,2,"A",2.25,3.5,3,"0-2","0-2"
"10645","E3",2011-01-03,"Torquay","Oxford",3,4,"A",1,2,"A",1.91,3.5,3.8,"1-2","3-4"
"10646","E3",2011-01-03,"Wycombe","Gillingham",1,0,"H",0,0,"D",2,3.5,3.6,"0-0","1-0"
"10647","E3",2011-01-08,"Accrington","Bury",1,0,"H",0,0,"D",2.7,3.4,2.5,"0-0","1-0"
"10648","E3",2011-01-08,"Aldershot","Oxford",1,2,"A",0,1,"A",2.4,3.4,2.8,"0-1","1-2"
"10649","E3",2011-01-08,"Bradford","Barnet",1,3,"A",1,0,"H",1.62,3.75,5.5,"1-0","1-3"
"10650","E3",2011-01-08,"Crewe","Wycombe",3,0,"H",0,0,"D",2.5,3.4,2.7,"0-0","3-0"
"10651","E3",2011-01-08,"Northampton","Cheltenham",1,1,"D",1,0,"H",2.1,3.4,3.4,"1-0","1-1"
"10652","E3",2011-01-08,"Shrewsbury","Morecambe",1,3,"A",0,2,"A",1.73,3.75,4.5,"0-2","1-3"
"10653","E3",2011-01-08,"Southend","Chesterfield",2,3,"A",0,2,"A",2.7,3.4,2.5,"0-2","2-3"
"10654","E3",2011-01-08,"Stockport","Gillingham",1,5,"A",0,1,"A",3.2,3.4,2.2,"0-1","1-5"
"10655","E3",2011-01-11,"Stockport","Rotherham",3,3,"D",1,1,"D",4.5,3.5,1.8,"1-1","3-3"
"10656","E3",2011-01-11,"Torquay","Crewe",2,1,"H",2,0,"H",2.25,3.4,3,"2-0","2-1"
"10657","E3",2011-01-15,"Barnet","Shrewsbury",1,1,"D",0,1,"A",2.7,3.4,2.5,"0-1","1-1"
"10658","E3",2011-01-15,"Bury","Aldershot",1,1,"D",0,1,"A",1.8,3.5,4.5,"0-1","1-1"
"10659","E3",2011-01-15,"Cheltenham","Accrington",1,2,"A",0,1,"A",2.1,3.3,3.5,"0-1","1-2"
"10660","E3",2011-01-15,"Chesterfield","Stevenage",1,0,"H",1,0,"H",1.83,3.6,4,"1-0","1-0"
"10661","E3",2011-01-15,"Crewe","Port Vale",2,1,"H",1,0,"H",2.2,3.3,3.3,"1-0","2-1"
"10662","E3",2011-01-15,"Gillingham","Northampton",1,0,"H",1,0,"H",1.83,3.4,4.33,"1-0","1-0"
"10663","E3",2011-01-15,"Hereford","Stockport",3,0,"H",2,0,"H",1.91,3.6,3.75,"2-0","3-0"
"10664","E3",2011-01-15,"Lincoln","Wycombe",1,2,"A",1,2,"A",3.1,3.4,2.25,"1-2","1-2"
"10665","E3",2011-01-15,"Morecambe","Torquay",2,1,"H",0,0,"D",2.5,3.4,2.7,"0-0","2-1"
"10666","E3",2011-01-15,"Oxford","Bradford",2,1,"H",0,1,"A",2,3.5,3.6,"0-1","2-1"
"10667","E3",2011-01-15,"Rotherham","Southend",1,2,"A",0,2,"A",1.8,3.5,4.5,"0-2","1-2"
"10668","E3",2011-01-18,"Accrington","Shrewsbury",1,3,"A",0,0,"D",2.38,3.4,2.88,"0-0","1-3"
"10669","E3",2011-01-18,"Aldershot","Bradford",1,0,"H",1,0,"H",2.3,3.4,3,"1-0","1-0"
"10670","E3",2011-01-21,"Southend","Bury",1,1,"D",0,0,"D",2.4,3.4,2.8,"0-0","1-1"
"10671","E3",2011-01-22,"Aldershot","Crewe",3,2,"H",1,2,"A",2.5,3.4,2.7,"1-2","3-2"
"10672","E3",2011-01-22,"Macclesfield","Barnet",1,1,"D",0,0,"D",2,3.5,3.5,"0-0","1-1"
"10673","E3",2011-01-22,"Northampton","Oxford",2,1,"H",1,0,"H",2.38,3.4,2.88,"1-0","2-1"
"10674","E3",2011-01-22,"Port Vale","Cheltenham",0,1,"A",0,0,"D",1.91,3.4,4,"0-0","0-1"
"10675","E3",2011-01-22,"Shrewsbury","Chesterfield",0,0,"D",0,0,"D",2.4,3.4,2.8,"0-0","0-0"
"10676","E3",2011-01-22,"Stevenage","Morecambe",2,0,"H",2,0,"H",1.91,3.4,4,"2-0","2-0"
"10677","E3",2011-01-22,"Stockport","Lincoln",3,4,"A",1,2,"A",2.38,3.4,2.88,"1-2","3-4"
"10678","E3",2011-01-22,"Torquay","Gillingham",1,1,"D",1,0,"H",2.25,3.5,3,"1-0","1-1"
"10679","E3",2011-01-22,"Wycombe","Rotherham",1,0,"H",1,0,"H",2.2,3.4,3.2,"1-0","1-0"
"10680","E3",2011-01-25,"Cheltenham","Lincoln",1,2,"A",1,2,"A",1.8,3.5,4.5,"1-2","1-2"
"10681","E3",2011-01-25,"Crewe","Bradford",2,1,"H",2,1,"H",1.91,3.4,4,"2-1","2-1"
"10682","E3",2011-01-25,"Gillingham","Chesterfield",0,2,"A",0,1,"A",2.38,3.4,2.88,"0-1","0-2"
"10683","E3",2011-01-25,"Hereford","Morecambe",2,1,"H",1,0,"H",2.38,3.4,2.88,"1-0","2-1"
"10684","E3",2011-01-25,"Oxford","Shrewsbury",3,1,"H",1,1,"D",2.25,3.4,3.1,"1-1","3-1"
"10685","E3",2011-01-25,"Port Vale","Barnet",0,0,"D",0,0,"D",1.8,3.5,4.5,"0-0","0-0"
"10686","E3",2011-01-25,"Southend","Macclesfield",4,1,"H",4,0,"H",1.83,3.5,4.33,"4-0","4-1"
"10687","E3",2011-01-25,"Stevenage","Rotherham",3,0,"H",1,0,"H",2.2,3.4,3.2,"1-0","3-0"
"10688","E3",2011-01-28,"Bury","Shrewsbury",1,0,"H",1,0,"H",2.2,3.4,3.2,"1-0","1-0"
"10689","E3",2011-01-29,"Barnet","Southend",0,2,"A",0,1,"A",2.5,3.4,2.7,"0-1","0-2"
"10690","E3",2011-01-29,"Chesterfield","Bradford",2,2,"D",1,1,"D",1.73,3.75,4.5,"1-1","2-2"
"10691","E3",2011-01-29,"Gillingham","Aldershot",2,1,"H",0,0,"D",1.83,3.4,4.33,"0-0","2-1"
"10692","E3",2011-01-29,"Lincoln","Port Vale",1,0,"H",0,0,"D",2.6,3.4,2.6,"0-0","1-0"
"10693","E3",2011-01-29,"Oxford","Cheltenham",1,1,"D",1,1,"D",2,3.4,3.75,"1-1","1-1"
"10694","E3",2011-01-29,"Rotherham","Stockport",4,0,"H",3,0,"H",1.53,3.8,6.5,"3-0","4-0"
"10695","E3",2011-02-01,"Accrington","Morecambe",1,1,"D",0,0,"D",2.1,3.4,3.4,"0-0","1-1"
"10696","E3",2011-02-01,"Bradford","Lincoln",1,2,"A",1,1,"D",2.1,3.4,3.4,"1-1","1-2"
"10697","E3",2011-02-01,"Macclesfield","Bury",2,4,"A",2,3,"A",2.8,3.4,2.4,"2-3","2-4"
"10698","E3",2011-02-01,"Northampton","Crewe",6,2,"H",3,1,"H",2.4,3.4,2.8,"3-1","6-2"
"10699","E3",2011-02-01,"Port Vale","Rotherham",1,0,"H",0,0,"D",2.5,3.4,2.7,"0-0","1-0"
"10700","E3",2011-02-01,"Shrewsbury","Burton",3,0,"H",0,0,"D",2,3.4,3.75,"0-0","3-0"
"10701","E3",2011-02-01,"Southend","Oxford",2,1,"H",2,1,"H",2.25,3.5,3,"2-1","2-1"
"10702","E3",2011-02-01,"Stevenage","Gillingham",2,2,"D",1,1,"D",2.2,3.5,3.2,"1-1","2-2"
"10703","E3",2011-02-01,"Stockport","Chesterfield",1,1,"D",0,0,"D",5,3.75,1.67,"0-0","1-1"
"10704","E3",2011-02-01,"Torquay","Hereford",1,3,"A",1,1,"D",1.83,3.4,4.33,"1-1","1-3"
"10705","E3",2011-02-01,"Wycombe","Cheltenham",2,1,"H",1,0,"H",1.8,3.5,4.5,"1-0","2-1"
"10706","E3",2011-02-05,"Chesterfield","Aldershot",2,2,"D",1,0,"H",1.67,3.75,5,"1-0","2-2"
"10707","E3",2011-02-05,"Gillingham","Oxford",0,0,"D",0,0,"D",1.91,3.5,3.8,"0-0","0-0"
"10708","E3",2011-02-05,"Hereford","Lincoln",0,1,"A",0,1,"A",2.2,3.4,3.2,"0-1","0-1"
"10709","E3",2011-02-05,"Morecambe","Cheltenham",1,1,"D",0,0,"D",2.38,3.4,2.88,"0-0","1-1"
"10710","E3",2011-02-05,"Northampton","Barnet",0,0,"D",0,0,"D",1.73,3.5,5,"0-0","0-0"
"10711","E3",2011-02-05,"Rotherham","Crewe",3,1,"H",1,0,"H",2.2,3.4,3.2,"1-0","3-1"
"10712","E3",2011-02-05,"Southend","Shrewsbury",0,2,"A",0,1,"A",2.2,3.4,3.2,"0-1","0-2"
"10713","E3",2011-02-05,"Stevenage","Accrington",2,2,"D",1,0,"H",1.83,3.4,4.33,"1-0","2-2"
"10714","E3",2011-02-05,"Torquay","Stockport",2,0,"H",1,0,"H",1.67,3.75,5,"1-0","2-0"
"10715","E3",2011-02-05,"Wycombe","Port Vale",1,1,"D",0,0,"D",1.83,3.4,4.33,"0-0","1-1"
"10716","E3",2011-02-08,"Bury","Stevenage",3,0,"H",1,0,"H",2.1,3.4,3.4,"1-0","3-0"
"10717","E3",2011-02-08,"Gillingham","Rotherham",3,1,"H",2,1,"H",2.25,3.4,3.1,"2-1","3-1"
"10718","E3",2011-02-08,"Hereford","Macclesfield",2,2,"D",1,1,"D",2.1,3.4,3.4,"1-1","2-2"
"10719","E3",2011-02-08,"Lincoln","Shrewsbury",1,5,"A",1,5,"A",2.5,3.3,2.75,"1-5","1-5"
"10720","E3",2011-02-08,"Morecambe","Aldershot",1,1,"D",0,0,"D",2.38,3.4,2.88,"0-0","1-1"
"10721","E3",2011-02-11,"Burton","Chesterfield",1,0,"H",1,0,"H",2.88,3.4,2.38,"1-0","1-0"
"10722","E3",2011-02-12,"Aldershot","Macclesfield",0,0,"D",0,0,"D",1.8,3.5,4.33,"0-0","0-0"
"10723","E3",2011-02-12,"Barnet","Torquay",0,3,"A",0,1,"A",2.6,3.4,2.6,"0-1","0-3"
"10724","E3",2011-02-12,"Bradford","Wycombe",1,0,"H",0,0,"D",3,3.5,2.25,"0-0","1-0"
"10725","E3",2011-02-12,"Cheltenham","Hereford",0,3,"A",0,1,"A",2,3.5,3.6,"0-1","0-3"
"10726","E3",2011-02-12,"Crewe","Gillingham",1,1,"D",1,0,"H",2.38,3.4,2.88,"1-0","1-1"
"10727","E3",2011-02-12,"Lincoln","Morecambe",2,0,"H",2,0,"H",2.1,3.3,3.5,"2-0","2-0"
"10728","E3",2011-02-12,"Oxford","Rotherham",2,1,"H",1,1,"D",2.38,3.4,2.88,"1-1","2-1"
"10729","E3",2011-02-12,"Port Vale","Northampton",1,1,"D",0,0,"D",2,3.3,3.75,"0-0","1-1"
"10730","E3",2011-02-12,"Shrewsbury","Stevenage",1,0,"H",1,0,"H",2,3.4,3.75,"1-0","1-0"
"10731","E3",2011-02-12,"Stockport","Bury",2,1,"H",0,0,"D",4.33,3.4,1.83,"0-0","2-1"
"10732","E3",2011-02-15,"Aldershot","Lincoln",2,2,"D",1,0,"H",2.1,3.25,3.5,"1-0","2-2"
"10733","E3",2011-02-15,"Bury","Chesterfield",1,1,"D",0,1,"A",2.38,3.25,3,"0-1","1-1"
"10734","E3",2011-02-15,"Northampton","Morecambe",3,3,"D",1,1,"D",1.83,3.5,4.2,"1-1","3-3"
"10735","E3",2011-02-15,"Rotherham","Accrington",2,0,"H",0,0,"D",1.91,3.4,4,"0-0","2-0"
"10736","E3",2011-02-15,"Southend","Wycombe",3,2,"H",0,1,"A",2.4,3.3,2.88,"0-1","3-2"
"10737","E3",2011-02-15,"Stevenage","Oxford",0,0,"D",0,0,"D",2.1,3.25,3.4,"0-0","0-0"
"10738","E3",2011-02-15,"Torquay","Burton",1,0,"H",0,0,"D",2,3.3,3.75,"0-0","1-0"
"10739","E3",2011-02-18,"Port Vale","Bradford",2,1,"H",0,0,"D",1.91,3.4,4,"0-0","2-1"
"10740","E3",2011-02-19,"Cheltenham","Barnet",1,1,"D",0,0,"D",1.91,3.4,4,"0-0","1-1"
"10741","E3",2011-02-19,"Crewe","Stevenage",0,1,"A",0,0,"D",2.1,3.4,3.4,"0-0","0-1"
"10742","E3",2011-02-19,"Gillingham","Bury",1,1,"D",1,0,"H",2.3,3.4,3,"1-0","1-1"
"10743","E3",2011-02-19,"Hereford","Burton",0,0,"D",0,0,"D",2.5,3.3,2.8,"0-0","0-0"
"10744","E3",2011-02-19,"Lincoln","Chesterfield",0,2,"A",0,1,"A",2.75,3.3,2.5,"0-1","0-2"
"10745","E3",2011-02-19,"Morecambe","Oxford",0,3,"A",0,2,"A",2.62,3.3,2.62,"0-2","0-3"
"10746","E3",2011-02-19,"Northampton","Aldershot",1,1,"D",1,0,"H",2,3.4,3.75,"1-0","1-1"
"10747","E3",2011-02-19,"Stockport","Macclesfield",1,4,"A",1,1,"D",2.5,3.3,2.75,"1-1","1-4"
"10748","E3",2011-02-19,"Torquay","Southend",1,1,"D",0,0,"D",2.1,3.4,3.4,"0-0","1-1"
