Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR
E1,28/09/2021,Hull,Blackpool,1,1,D,0,1,A,2.35,3.2,3.45,0-1,1-1,15,3,10,3,1,2,1,0
E1,28/09/2021,Middlesbrough,Sheffield United,2,0,H,2,0,H,3.08,3.05,2.67,2-0,2-0,9,4,13,4,4,2,0,0
E1,28/09/2021,Preston,Stoke,1,1,D,1,1,D,2.79,3.11,2.88,1-1,1-1,9,2,21,5,2,4,0,0
E1,28/09/2021,QPR,Birmingham,2,0,H,1,0,H,2.01,3.55,4,1-0,2-0,12,5,13,0,1,1,0,0
E1,29/09/2021,Barnsley,Nottm Forest,1,3,A,1,0,H,2.54,2.96,3.38,1-0,1-3,8,3,12,7,1,0,0,0
E1,29/09/2021,Derby,Reading,1,0,H,1,0,H,2.32,3.25,3.46,1-0,1-0,14,5,16,7,4,0,0,0
E1,29/09/2021,Fulham,Swansea,3,1,H,3,1,H,1.43,4.77,8.24,3-1,3-1,10,7,7,1,0,1,0,0
E1,29/09/2021,Luton,Coventry,5,0,H,4,0,H,2.76,3.23,2.81,4-0,5-0,21,9,6,1,0,2,0,0
E1,29/09/2021,Millwall,Bristol City,1,0,H,0,0,D,2.11,3.2,4.12,0-0,1-0,12,4,11,1,1,2,0,0
E1,29/09/2021,Peterboro,Bournemouth,0,0,D,0,0,D,5.17,3.76,1.75,0-0,0-0,4,1,11,3,1,0,0,0
E1,01/10/2021,Stoke,West Brom,1,0,H,0,0,D,3.61,3.21,2.28,0-0,1-0,11,6,11,2,2,2,0,0
E1,02/10/2021,Coventry,Fulham,4,1,H,0,1,A,3.82,3.67,2.02,0-1,4-1,14,5,12,1,1,3,0,0
E1,02/10/2021,Barnsley,Millwall,0,1,A,0,0,D,3,3.1,2.69,0-0,0-1,14,3,17,7,2,1,0,0
E1,02/10/2021,Birmingham,Nottm Forest,0,3,A,0,2,A,2.23,3.24,3.67,0-2,0-3,18,9,12,7,1,3,0,0
E1,02/10/2021,Blackpool,Blackburn,2,1,H,2,0,H,3.03,3.32,2.52,2-0,2-1,8,3,16,6,3,1,0,0
E1,02/10/2021,Bournemouth,Sheffield United,2,1,H,0,0,D,2.05,3.5,3.9,0-0,2-1,11,7,8,1,3,2,0,0
E1,02/10/2021,Cardiff,Reading,0,1,A,0,1,A,2.01,3.67,3.85,0-1,0-1,27,5,2,1,4,0,0,0
E1,02/10/2021,Derby,Swansea,0,0,D,0,0,D,2.54,3.14,3.17,0-0,0-0,6,5,15,2,3,0,0,0
E1,02/10/2021,Hull,Middlesbrough,2,0,H,0,0,D,3.16,3.19,2.52,0-0,2-0,9,2,17,4,1,3,0,0
E1,02/10/2021,Luton,Huddersfield,0,0,D,0,0,D,2.16,3.44,3.65,0-0,0-0,14,3,9,2,2,3,0,0
E1,02/10/2021,Peterboro,Bristol City,2,3,A,2,2,D,2.65,3.27,2.91,2-2,2-3,15,3,15,7,1,1,0,0
E1,02/10/2021,QPR,Preston,3,2,H,1,1,D,2.13,3.55,3.62,1-1,3-2,19,9,11,5,1,0,0,0
E1,15/10/2021,West Brom,Birmingham,1,0,H,0,0,D,1.67,4.05,5.39,0-0,1-0,11,3,10,1,3,0,0,0
E1,16/10/2021,Fulham,QPR,4,1,H,1,0,H,1.65,4.24,5.24,1-0,4-1,16,7,7,1,0,4,0,0
E1,16/10/2021,Blackburn,Coventry,2,2,D,2,0,H,2.88,3.21,2.71,2-0,2-2,10,6,9,4,2,2,0,0
E1,16/10/2021,Bristol City,Bournemouth,0,2,A,0,2,A,4.44,3.55,1.92,0-2,0-2,5,2,22,5,0,0,0,0
E1,16/10/2021,Huddersfield,Hull,2,0,H,1,0,H,2.02,3.52,4.03,1-0,2-0,12,4,9,2,1,2,0,0
E1,16/10/2021,Middlesbrough,Peterboro,2,0,H,0,0,D,1.81,3.62,4.93,0-0,2-0,17,5,6,0,2,4,0,0
E1,16/10/2021,Millwall,Luton,0,2,A,0,1,A,2.42,3.3,3.22,0-1,0-2,14,5,6,2,1,3,0,0
E1,16/10/2021,Nottm Forest,Blackpool,2,1,H,1,0,H,2.06,3.42,4.01,1-0,2-1,13,5,6,3,2,0,0,0
E1,16/10/2021,Preston,Derby,0,0,D,0,0,D,2.07,3.19,4.28,0-0,0-0,8,3,17,5,2,0,0,0
E1,16/10/2021,Reading,Barnsley,1,0,H,0,0,D,2.18,3.35,3.68,0-0,1-0,10,6,16,7,0,2,0,0
E1,16/10/2021,Sheffield United,Stoke,2,1,H,0,0,D,2.27,3.29,3.54,0-0,2-1,16,4,12,4,0,2,0,0
E1,17/10/2021,Swansea,Cardiff,3,0,H,1,0,H,2.53,3.19,3.13,1-0,3-0,12,7,10,3,1,2,0,0
E1,19/10/2021,Bristol City,Nottm Forest,1,2,A,1,0,H,2.92,3.28,2.62,1-0,1-2,9,2,15,6,1,0,0,0
E1,19/10/2021,Derby,Luton,2,2,D,1,0,H,3.31,3.18,2.43,1-0,2-2,9,3,10,3,1,2,0,0
E1,19/10/2021,QPR,Blackburn,1,0,H,0,0,D,2.22,3.49,3.44,0-0,1-0,16,5,5,1,2,3,0,0
E1,19/10/2021,Sheffield United,Millwall,1,2,A,1,1,D,1.85,3.51,4.91,1-1,1-2,12,3,12,5,2,1,1,0
E1,19/10/2021,Stoke,Bournemouth,0,1,A,0,0,D,2.58,3.21,3.05,0-0,0-1,13,2,10,4,0,2,0,0
E1,20/10/2021,Fulham,Cardiff,2,0,H,0,0,D,1.48,4.54,7.44,0-0,2-0,24,6,15,2,0,3,0,0
E1,20/10/2021,Huddersfield,Birmingham,0,0,D,0,0,D,2.52,3.24,3.11,0-0,0-0,9,1,6,2,3,1,0,0
E1,20/10/2021,Hull,Peterboro,1,2,A,1,1,D,2.12,3.5,3.7,1-1,1-2,19,5,9,5,1,2,0,0
E1,20/10/2021,Middlesbrough,Barnsley,2,0,H,1,0,H,1.89,3.46,4.69,1-0,2-0,21,8,9,3,1,1,0,0
E1,20/10/2021,Preston,Coventry,2,1,H,0,1,A,2.74,3.35,2.75,0-1,2-1,16,4,8,3,2,1,0,0
E1,20/10/2021,Swansea,West Brom,2,1,H,0,1,A,3.94,3.32,2.11,0-1,2-1,9,3,10,6,2,4,0,0
E1,20/10/2021,Reading,Blackpool,2,3,A,2,0,H,2.26,3.4,3.43,2-0,2-3,6,3,18,10,0,3,0,0
E1,23/10/2021,Cardiff,Middlesbrough,0,2,A,0,1,A,2.76,3.17,2.86,0-1,0-2,9,1,21,6,3,1,0,0
E1,23/10/2021,Birmingham,Swansea,2,1,H,0,0,D,2.54,3.09,3.22,0-0,2-1,15,6,7,1,2,1,0,0
E1,23/10/2021,Blackburn,Reading,2,0,H,0,0,D,1.89,3.7,4.33,0-0,2-0,12,5,12,2,4,2,0,0
E1,23/10/2021,Blackpool,Preston,2,0,H,1,0,H,2.98,3.25,2.6,1-0,2-0,11,2,9,2,4,4,0,1
E1,23/10/2021,Bournemouth,Huddersfield,3,0,H,2,0,H,1.63,3.99,6.04,2-0,3-0,14,6,4,1,2,0,0,0
E1,23/10/2021,Coventry,Derby,1,1,D,1,0,H,1.95,3.36,4.58,1-0,1-1,11,3,7,1,1,2,0,0
E1,23/10/2021,Luton,Hull,1,0,H,1,0,H,1.84,3.66,4.68,1-0,1-0,12,4,10,1,0,1,0,0
E1,23/10/2021,Millwall,Stoke,2,1,H,0,1,A,2.66,3.05,3.1,0-1,2-1,8,4,14,3,2,1,0,0
E1,23/10/2021,Peterboro,QPR,2,1,H,0,0,D,3.77,3.75,2.01,0-0,2-1,12,5,14,6,0,0,0,0
E1,23/10/2021,West Brom,Bristol City,3,0,H,2,0,H,1.5,4.23,7.91,2-0,3-0,23,9,7,2,0,2,0,0
E1,24/10/2021,Barnsley,Sheffield United,2,3,A,0,0,D,3.78,3.54,2.08,0-0,2-3,11,4,7,4,0,2,0,0
E1,24/10/2021,Nottm Forest,Fulham,0,4,A,0,1,A,4.31,3.43,1.98,0-1,0-4,8,1,11,3,5,4,0,0
E2,07/08/2021,Bolton,Milton Keynes Dons,3,3,D,1,1,D,2.33,3.55,3.05,1-1,3-3,17,4,10,4,1,0,0,0
E2,07/08/2021,Cambridge,Oxford,1,1,D,0,1,A,3.63,3.45,2.08,0-1,1-1,9,1,11,3,1,2,0,0
E2,07/08/2021,Crewe,Cheltenham,1,1,D,1,1,D,1.98,3.46,4.07,1-1,1-1,7,1,12,6,1,1,0,0
E2,07/08/2021,Doncaster,AFC Wimbledon,1,2,A,0,0,D,2.09,3.49,3.64,0-0,1-2,9,1,6,3,0,3,0,0
E2,07/08/2021,Fleetwood Town,Portsmouth,0,1,A,0,0,D,3.23,3.15,2.43,0-0,0-1,13,4,9,2,0,3,0,0
E2,07/08/2021,Gillingham,Lincoln,1,1,D,1,1,D,3.08,3.29,2.41,1-1,1-1,17,6,10,4,2,2,0,0
E2,07/08/2021,Ipswich,Morecambe,2,2,D,0,1,A,1.66,3.98,5.26,0-1,2-2,13,3,6,2,3,2,0,0
E2,07/08/2021,Rotherham,Plymouth,2,0,H,2,0,H,1.83,3.69,4.45,2-0,2-0,18,6,7,2,2,0,0,0
E2,07/08/2021,Shrewsbury,Burton,0,1,A,0,1,A,2.43,3.19,3.12,0-1,0-1,12,2,14,5,1,2,0,0
E2,07/08/2021,Sunderland,Wigan,2,1,H,1,1,D,1.93,3.61,4.08,1-1,2-1,16,3,8,3,1,4,0,0
E2,07/08/2021,Wycombe,Accrington,2,1,H,2,0,H,2.03,3.52,3.78,2-0,2-1,17,4,8,3,0,1,0,0
E2,07/08/2021,Charlton,Sheffield Weds,0,0,D,0,0,D,2.58,3.25,2.92,0-0,0-0,11,0,6,1,1,3,0,0
E2,14/08/2021,Accrington,Cambridge,2,1,H,2,0,H,2.05,3.67,3.59,2-0,2-1,14,6,16,4,3,0,0,0
E2,14/08/2021,AFC Wimbledon,Bolton,3,3,D,1,2,A,2.76,3.26,2.71,1-2,3-3,16,4,8,4,4,2,0,0
E2,14/08/2021,Burton,Ipswich,2,1,H,1,1,D,2.94,3.28,2.54,1-1,2-1,11,2,11,3,3,0,0,0
E2,14/08/2021,Cheltenham,Wycombe,1,3,A,1,1,D,2.95,3.15,2.62,1-1,1-3,13,6,11,6,2,0,0,0
E2,14/08/2021,Lincoln,Fleetwood Town,2,1,H,0,1,A,2.17,3.34,3.57,0-1,2-1,9,3,11,7,3,3,0,0
E2,14/08/2021,Milton Keynes Dons,Sunderland,1,2,A,0,1,A,3.35,3.37,2.26,0-1,1-2,17,8,7,5,2,4,0,0
E2,14/08/2021,Morecambe,Shrewsbury,2,0,H,2,0,H,2.98,3.42,2.44,2-0,2-0,10,6,11,1,2,3,0,0
E2,14/08/2021,Oxford,Charlton,2,1,H,2,1,H,2.49,3.07,3.22,2-1,2-1,11,5,10,3,2,2,0,0
E2,14/08/2021,Plymouth,Gillingham,1,0,H,0,0,D,2.74,3.47,2.6,0-0,1-0,17,3,5,1,1,2,0,0
E2,14/08/2021,Portsmouth,Crewe,2,0,H,0,0,D,1.87,3.64,4.31,0-0,2-0,15,5,4,1,0,1,0,0
E2,14/08/2021,Sheffield Weds,Doncaster,2,0,H,0,0,D,1.69,3.79,5.36,0-0,2-0,11,4,12,3,0,3,0,0
E2,14/08/2021,Wigan,Rotherham,1,0,H,0,0,D,2.72,3.47,2.61,0-0,1-0,9,2,11,2,4,1,0,0
E2,17/08/2021,Accrington,Doncaster,1,0,H,1,0,H,2.08,3.68,3.55,1-0,1-0,14,5,3,1,3,0,0,0
E2,17/08/2021,AFC Wimbledon,Gillingham,1,1,D,0,0,D,1.93,3.6,4.15,0-0,1-1,16,7,5,3,4,4,0,1
E2,17/08/2021,Burton,Sunderland,1,0,H,0,0,D,3.44,3.37,2.24,0-0,1-0,12,1,20,7,2,2,0,0
E2,17/08/2021,Cheltenham,Ipswich,2,1,H,0,1,A,2.94,3.14,2.67,0-1,2-1,9,4,12,3,3,1,0,0
E2,17/08/2021,Lincoln,Bolton,0,1,A,0,0,D,2.24,3.6,3.24,0-0,0-1,15,6,10,2,1,0,0,0
E2,17/08/2021,Milton Keynes Dons,Charlton,2,1,H,1,1,D,2.64,3.48,2.72,1-1,2-1,12,3,7,3,2,2,0,0
E2,17/08/2021,Morecambe,Rotherham,0,1,A,0,0,D,3.81,3.55,2.04,0-0,0-1,8,0,15,8,2,2,0,0
E2,17/08/2021,Oxford,Crewe,1,0,H,1,0,H,1.74,3.74,5.14,1-0,1-0,13,1,7,1,2,3,0,0
E2,17/08/2021,Plymouth,Cambridge,1,1,D,0,0,D,2.04,3.65,3.7,0-0,1-1,11,4,7,3,2,5,0,0
E2,17/08/2021,Portsmouth,Shrewsbury,1,0,H,1,0,H,1.72,3.72,5.35,1-0,1-0,9,2,10,4,1,1,0,0
E2,17/08/2021,Sheffield Weds,Fleetwood Town,1,0,H,1,0,H,1.96,3.25,4.61,1-0,1-0,12,5,11,5,4,5,0,0
E2,17/08/2021,Wigan,Wycombe,1,1,D,0,0,D,2.52,3.37,2.95,0-0,1-1,8,3,12,4,3,2,0,0
E2,21/08/2021,Rotherham,Sheffield Weds,0,2,A,0,0,D,2.23,3.24,3.55,0-0,0-2,14,2,7,5,1,4,0,0
E2,21/08/2021,Bolton,Oxford,2,1,H,1,1,D,2.68,3.65,2.56,1-1,2-1,14,4,13,7,0,3,0,0
E2,21/08/2021,Cambridge,Burton,3,0,H,0,0,D,3.11,3.37,2.38,0-0,3-0,7,2,19,9,1,2,0,0
E2,21/08/2021,Charlton,Wigan,0,2,A,0,0,D,2.35,3.42,3.12,0-0,0-2,9,1,13,4,3,1,0,0
E2,21/08/2021,Crewe,Accrington,0,1,A,0,1,A,2.78,3.53,2.53,0-1,0-1,10,3,12,2,3,6,1,0
E2,21/08/2021,Doncaster,Portsmouth,0,0,D,0,0,D,3.44,3.38,2.21,0-0,0-0,9,3,12,6,2,2,0,0
E2,21/08/2021,Fleetwood Town,Cheltenham,3,2,H,1,1,D,2.41,3.14,3.27,1-1,3-2,8,6,15,7,1,4,0,0
E2,21/08/2021,Gillingham,Morecambe,2,1,H,1,1,D,2.19,3.33,3.53,1-1,2-1,10,3,11,2,1,2,0,0
E2,21/08/2021,Ipswich,Milton Keynes Dons,2,2,D,1,0,H,2.31,3.35,3.25,1-0,2-2,11,4,19,8,2,1,0,0
E2,21/08/2021,Shrewsbury,Plymouth,0,3,A,0,1,A,2.49,3.32,2.98,0-1,0-3,17,1,5,4,2,1,0,0
E2,21/08/2021,Sunderland,AFC Wimbledon,1,0,H,0,0,D,1.71,3.62,5.51,0-0,1-0,12,6,5,2,3,1,0,0
E2,21/08/2021,Wycombe,Lincoln,1,0,H,1,0,H,2.45,3.38,2.98,1-0,1-0,15,1,8,4,3,1,0,0
E2,27/08/2021,Burton,Cheltenham,1,1,D,0,1,A,2.52,3.19,3.09,0-1,1-1,14,3,7,2,2,1,0,0
E2,28/08/2021,Rotherham,Doncaster,2,0,H,2,0,H,1.57,4.11,6.11,2-0,2-0,15,6,9,1,3,0,0,1
E2,28/08/2021,Cambridge,Bolton,1,0,H,1,0,H,3.08,3.45,2.36,1-0,1-0,6,3,13,1,4,3,0,0
E2,28/08/2021,Charlton,Crewe,2,0,H,2,0,H,1.83,3.72,4.46,2-0,2-0,19,7,13,5,1,2,0,0
E2,28/08/2021,Ipswich,AFC Wimbledon,2,2,D,0,0,D,2.04,3.47,3.84,0-0,2-2,11,5,11,4,1,3,0,0
E2,28/08/2021,Milton Keynes Dons,Accrington,2,0,H,1,0,H,2.26,3.58,3.15,1-0,2-0,12,5,13,2,4,2,0,0
E2,28/08/2021,Morecambe,Sheffield Weds,1,0,H,0,0,D,4.58,3.34,1.91,0-0,1-0,6,1,13,2,2,1,0,0
E2,28/08/2021,Oxford,Lincoln,3,1,H,2,0,H,2.14,3.42,3.58,2-0,3-1,12,8,12,4,0,1,0,0
E2,28/08/2021,Plymouth,Fleetwood Town,1,1,D,1,1,D,2.55,3.25,2.94,1-1,1-1,13,4,8,3,0,2,0,0
E2,28/08/2021,Shrewsbury,Gillingham,2,1,H,0,1,A,2.52,3.12,3.11,0-1,2-1,11,5,10,3,0,1,1,1
E2,28/08/2021,Sunderland,Wycombe,3,1,H,2,0,H,2.1,3.37,3.74,2-0,3-1,10,4,16,3,1,1,0,0
E2,28/08/2021,Wigan,Portsmouth,1,0,H,0,0,D,2.78,3.29,2.67,0-0,1-0,4,2,10,2,1,0,0,0
E2,04/09/2021,Accrington,Shrewsbury,1,0,H,1,0,H,2.2,3.24,3.62,1-0,1-0,13,7,9,3,1,4,0,0
E2,04/09/2021,AFC Wimbledon,Oxford,3,1,H,0,1,A,3.09,3.57,2.3,0-1,3-1,14,8,17,6,3,1,0,0
E2,04/09/2021,Cheltenham,Milton Keynes Dons,1,1,D,1,0,H,2.57,3.29,2.89,1-0,1-1,10,4,14,3,3,2,0,0
E2,06/09/2021,Bolton,Burton,0,0,D,0,0,D,2.21,3.53,3.3,0-0,0-0,25,4,10,1,2,3,0,1
E2,11/09/2021,Burton,Gillingham,1,1,D,0,1,A,2.01,3.53,3.77,0-1,1-1,14,7,15,4,0,2,0,0
E2,11/09/2021,Cambridge,Lincoln,1,5,A,0,3,A,2.7,3.43,2.62,0-3,1-5,14,3,18,12,3,0,0,0
E2,11/09/2021,Charlton,Cheltenham,1,2,A,0,2,A,2.01,3.45,3.87,0-2,1-2,14,1,16,8,2,1,0,0
E2,11/09/2021,Ipswich,Bolton,2,5,A,2,3,A,2.24,3.3,3.4,2-3,2-5,7,3,14,7,1,2,0,0
E2,11/09/2021,Milton Keynes Dons,Portsmouth,1,0,H,0,0,D,2.37,3.31,3.12,0-0,1-0,13,6,6,2,2,1,0,0
E2,11/09/2021,Morecambe,AFC Wimbledon,3,4,A,0,1,A,2.81,3.27,2.62,0-1,3-4,7,5,19,5,2,4,0,0
E2,11/09/2021,Oxford,Wycombe,0,0,D,0,0,D,2.28,3.52,3.16,0-0,0-0,11,4,9,2,4,1,0,0
E2,11/09/2021,Plymouth,Sheffield Weds,3,0,H,2,0,H,3.06,3.43,2.35,2-0,3-0,13,6,14,3,1,4,0,0
E2,11/09/2021,Rotherham,Fleetwood Town,2,4,A,2,1,H,1.6,4.03,5.87,2-1,2-4,19,5,9,5,0,3,0,0
E2,11/09/2021,Shrewsbury,Crewe,1,1,D,1,1,D,2.27,3.25,3.37,1-1,1-1,12,5,18,6,4,5,0,0
E2,11/09/2021,Sunderland,Accrington,2,1,H,1,1,D,1.67,3.75,5.48,1-1,2-1,20,5,21,4,4,3,0,0
E2,11/09/2021,Wigan,Doncaster,2,1,H,1,1,D,1.63,4.05,5.55,1-1,2-1,13,6,3,1,4,3,0,0
E2,14/09/2021,Lincoln,Rotherham,1,1,D,0,1,A,3.03,3.36,2.47,0-1,1-1,9,3,26,8,1,2,0,0
E2,18/09/2021,Accrington,Wigan,1,4,A,0,2,A,2.87,3.36,2.51,0-2,1-4,13,5,17,8,2,2,0,0
E2,18/09/2021,AFC Wimbledon,Plymouth,0,1,A,0,0,D,2.18,3.46,3.38,0-0,0-1,12,6,9,3,2,2,0,0
E2,18/09/2021,Bolton,Rotherham,0,2,A,0,2,A,2.68,3.36,2.68,0-2,0-2,17,4,8,3,3,3,0,0
E2,18/09/2021,Cheltenham,Oxford,1,0,H,0,0,D,2.74,3.31,2.65,0-0,1-0,9,1,11,5,2,1,0,0
E2,18/09/2021,Crewe,Burton,2,0,H,1,0,H,2.63,3.17,2.88,1-0,2-0,9,4,19,3,1,2,0,1
E2,18/09/2021,Doncaster,Morecambe,1,0,H,0,0,D,2.6,3.32,2.79,0-0,1-0,12,5,11,3,0,0,0,0
E2,18/09/2021,Fleetwood Town,Sunderland,2,2,D,0,1,A,3.96,3.17,2.1,0-1,2-2,12,4,14,5,2,1,0,0
E2,18/09/2021,Gillingham,Milton Keynes Dons,1,4,A,1,2,A,2.81,3.42,2.52,1-2,1-4,8,5,19,10,1,2,1,0
E2,18/09/2021,Lincoln,Ipswich,0,1,A,0,1,A,2.29,3.14,3.45,0-1,0-1,10,2,5,2,1,2,0,0
E2,18/09/2021,Portsmouth,Cambridge,1,2,A,0,1,A,1.61,4.07,5.49,0-1,1-2,8,2,8,4,3,3,0,0
E2,18/09/2021,Sheffield Weds,Shrewsbury,1,1,D,1,1,D,1.7,3.66,5.29,1-1,1-1,9,2,11,4,1,2,0,0
E2,18/09/2021,Wycombe,Charlton,2,1,H,1,0,H,2.19,3.48,3.32,1-0,2-1,17,6,13,1,0,5,0,0
E2,21/09/2021,Crewe,Morecambe,1,3,A,0,2,A,2.22,3.25,3.63,0-2,1-3,13,9,13,4,0,3,0,0
E2,21/09/2021,Gillingham,Charlton,1,1,D,0,1,A,3.22,3.36,2.35,0-1,1-1,11,1,18,6,2,0,0,0
E2,21/09/2021,Portsmouth,Plymouth,2,2,D,1,0,H,2.08,3.36,3.93,1-0,2-2,15,4,15,8,3,3,0,0
E2,25/09/2021,Burton,Lincoln,1,2,A,0,1,A,2.62,3.41,2.71,0-1,1-2,27,6,12,5,1,2,0,0
E2,25/09/2021,Cambridge,Fleetwood Town,2,2,D,1,1,D,2.77,3.27,2.65,1-1,2-2,12,4,7,2,1,0,0,0
E2,25/09/2021,Charlton,Portsmouth,2,2,D,0,1,A,2.62,3.3,2.79,0-1,2-2,12,7,12,6,2,2,0,0
E2,25/09/2021,Ipswich,Sheffield Weds,1,1,D,0,1,A,2.68,3.29,2.73,0-1,1-1,10,5,6,2,2,0,0,0
E2,25/09/2021,Milton Keynes Dons,Wycombe,1,0,H,1,0,H,2.18,3.65,3.21,1-0,1-0,24,6,7,1,1,0,0,1
E2,25/09/2021,Morecambe,Accrington,3,3,D,2,2,D,2.93,3.14,2.6,2-2,3-3,8,3,25,9,1,1,1,0
E2,25/09/2021,Oxford,Gillingham,1,1,D,1,1,D,1.75,3.75,4.76,1-1,1-1,25,7,7,4,0,2,0,0
E2,25/09/2021,Plymouth,Doncaster,2,1,H,0,0,D,1.85,3.8,4.14,0-0,2-1,16,10,13,4,4,5,0,0
E2,25/09/2021,Rotherham,Crewe,1,1,D,0,0,D,1.53,4.23,6.26,0-0,1-1,23,4,3,3,1,1,1,0
E2,25/09/2021,Shrewsbury,AFC Wimbledon,2,1,H,1,1,D,2.62,3.45,2.68,1-1,2-1,11,5,11,3,1,1,0,0
E2,25/09/2021,Sunderland,Bolton,1,0,H,1,0,H,1.77,4.01,4.27,1-0,1-0,14,4,15,4,1,3,0,0
E2,25/09/2021,Wigan,Cheltenham,2,0,H,1,0,H,1.76,3.64,4.85,1-0,2-0,15,5,9,2,3,1,0,0
E2,28/09/2021,Burton,Portsmouth,2,1,H,1,0,H,2.68,3.19,2.89,1-0,2-1,14,6,12,2,3,4,0,0
E2,28/09/2021,Cambridge,Gillingham,0,2,A,0,1,A,2.34,3.32,3.28,0-1,0-2,17,5,7,4,1,3,0,0
E2,28/09/2021,Charlton,Bolton,1,4,A,1,1,D,2.73,3.35,2.72,1-1,1-4,9,2,12,6,2,2,0,0
E2,28/09/2021,Ipswich,Doncaster,6,0,H,2,0,H,1.72,3.65,5.47,2-0,6-0,11,7,1,1,1,2,0,0
E2,28/09/2021,Milton Keynes Dons,Fleetwood Town,3,3,D,2,2,D,1.87,3.57,4.53,2-2,3-3,16,5,13,5,1,2,0,0
E2,28/09/2021,Morecambe,Lincoln,2,0,H,0,0,D,3,3.29,2.52,0-0,2-0,8,2,11,3,1,0,0,0
E2,28/09/2021,Oxford,Accrington,5,1,H,2,0,H,1.74,4.03,4.69,2-0,5-1,16,10,14,3,4,2,0,0
E2,28/09/2021,Plymouth,Crewe,1,1,D,0,1,A,1.79,3.82,4.65,0-1,1-1,26,5,10,5,3,3,0,0
E2,28/09/2021,Rotherham,AFC Wimbledon,3,0,H,2,0,H,1.68,3.84,5.56,2-0,3-0,14,6,4,1,1,1,0,0
E2,28/09/2021,Shrewsbury,Wycombe,1,2,A,0,0,D,3.28,3.19,2.41,0-0,1-2,14,7,10,4,3,3,0,0
E2,28/09/2021,Sunderland,Cheltenham,5,0,H,3,0,H,1.7,3.81,5.33,3-0,5-0,22,10,6,2,0,3,0,0
E2,28/09/2021,Wigan,Sheffield Weds,1,2,A,0,1,A,2.29,3.28,3.42,0-1,1-2,15,5,10,4,2,3,0,0
E2,02/10/2021,Accrington,Ipswich,2,1,H,0,1,A,2.94,3.47,2.41,0-1,2-1,10,3,2,1,2,1,0,0
E2,02/10/2021,AFC Wimbledon,Burton,1,1,D,0,0,D,2.27,3.48,3.17,0-0,1-1,14,2,8,2,0,2,0,0
E2,02/10/2021,Bolton,Shrewsbury,2,1,H,2,0,H,1.79,3.68,4.62,2-0,2-1,10,6,13,2,1,1,0,0
E2,02/10/2021,Cheltenham,Rotherham,0,2,A,0,0,D,4.13,3.45,1.94,0-0,0-2,8,1,17,10,0,0,0,0
E2,02/10/2021,Crewe,Cambridge,2,2,D,2,0,H,2.32,3.44,3.11,2-0,2-2,8,3,15,3,2,0,0,0
E2,02/10/2021,Doncaster,Milton Keynes Dons,2,1,H,1,1,D,4.53,3.77,1.78,1-1,2-1,6,3,8,5,3,1,0,0
E2,02/10/2021,Fleetwood Town,Charlton,1,2,A,0,1,A,2.46,3.35,2.96,0-1,1-2,15,4,13,5,2,2,0,0
E2,02/10/2021,Gillingham,Wigan,0,2,A,0,0,D,4.32,3.78,1.81,0-0,0-2,10,4,15,5,1,2,0,0
E2,02/10/2021,Lincoln,Plymouth,2,2,D,0,1,A,2.41,3.4,2.98,0-1,2-2,10,3,13,4,4,2,0,0
E2,02/10/2021,Portsmouth,Sunderland,4,0,H,3,0,H,2.93,3.44,2.43,3-0,4-0,14,7,10,2,2,1,0,0
E2,02/10/2021,Sheffield Weds,Oxford,1,2,A,0,1,A,2.3,3.4,3.17,0-1,1-2,14,6,15,4,2,2,0,0
E2,02/10/2021,Wycombe,Morecambe,4,3,H,0,2,A,1.65,3.97,5.29,0-2,4-3,17,5,13,8,0,0,0,0
E2,09/10/2021,Ipswich,Shrewsbury,2,1,H,1,1,D,1.81,3.67,4.46,1-1,2-1,8,3,5,2,3,1,0,0
E2,09/10/2021,Plymouth,Burton,2,1,H,2,0,H,2.21,3.4,3.36,2-0,2-1,17,4,8,2,1,0,0,0
E2,09/10/2021,Sheffield Weds,Bolton,1,0,H,0,0,D,2.36,3.22,3.22,0-0,1-0,8,2,12,1,2,2,0,0
E2,09/10/2021,Wycombe,Gillingham,2,0,H,2,0,H,1.59,4.13,5.63,2-0,2-0,15,5,14,5,0,1,0,0
E2,15/10/2021,Burton,Morecambe,3,2,H,2,1,H,1.97,3.57,4.06,2-1,3-2,22,8,9,3,4,1,0,0
E2,16/10/2021,AFC Wimbledon,Sheffield Weds,2,2,D,0,1,A,2.93,3.29,2.51,0-1,2-2,9,5,14,9,0,2,0,0
E2,16/10/2021,Bolton,Wigan,0,4,A,0,1,A,2.63,3.26,2.8,0-1,0-4,10,3,13,7,3,4,0,0
E2,16/10/2021,Cambridge,Ipswich,2,2,D,1,2,A,3.65,3.38,2.11,1-2,2-2,9,3,16,3,0,1,0,0
E2,16/10/2021,Cheltenham,Accrington,1,0,H,0,0,D,2.6,3.31,2.8,0-0,1-0,15,4,10,3,2,1,0,0
E2,16/10/2021,Doncaster,Wycombe,0,2,A,0,2,A,4.84,3.59,1.78,0-2,0-2,13,4,8,3,2,1,0,0
E2,16/10/2021,Fleetwood Town,Crewe,3,0,H,0,0,D,1.92,3.69,3.94,0-0,3-0,16,6,8,1,2,4,0,0
